               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.030192,            0.018667,           0.0041665,             0.85749,             0.82032,             0.87504,             0.54147,            0.029769,            0.016597,            0.015185,            0.005842,            0.005842,            0.005842
                  65,            0.030467,            0.018718,             0.00444,             0.86484,             0.82014,             0.88228,             0.52739,            0.030927,             0.01606,            0.013754,            0.005776,            0.005776,            0.005776
                  66,            0.030061,            0.019327,           0.0045592,             0.83951,             0.84355,             0.88545,             0.53791,            0.030539,            0.015936,            0.013685,             0.00571,             0.00571,             0.00571
                  67,            0.029921,            0.018788,           0.0041522,             0.84171,             0.83987,             0.88516,             0.55419,            0.029553,            0.016112,            0.010716,            0.005644,            0.005644,            0.005644
                  68,            0.030247,            0.019271,            0.003916,             0.83886,             0.79616,             0.86506,             0.54328,            0.029414,            0.017767,            0.015712,            0.005578,            0.005578,            0.005578
                  69,            0.029711,            0.017867,             0.00476,             0.84077,              0.8182,             0.87249,             0.54562,            0.030166,            0.018477,            0.013083,            0.005512,            0.005512,            0.005512
                  70,            0.029862,            0.018867,            0.003815,             0.85955,             0.83442,             0.88546,             0.55469,            0.029739,            0.017629,           0.0094865,            0.005446,            0.005446,            0.005446
                  71,            0.029731,            0.018532,           0.0040187,             0.85411,             0.80205,             0.87121,             0.54602,            0.030076,            0.017536,            0.011005,             0.00538,             0.00538,             0.00538
                  72,            0.029938,            0.018324,           0.0038708,             0.85062,              0.8342,             0.87733,             0.55185,            0.028902,            0.015992,             0.01103,            0.005314,            0.005314,            0.005314
                  73,            0.029833,            0.018101,           0.0032246,             0.84526,             0.82911,             0.87821,             0.55233,             0.02941,            0.016331,            0.011328,            0.005248,            0.005248,            0.005248
                  74,            0.028912,            0.018297,           0.0035306,             0.88408,             0.81362,             0.88263,             0.54891,            0.029356,            0.016425,            0.012964,            0.005182,            0.005182,            0.005182
                  75,            0.028199,            0.018873,           0.0032724,             0.87427,             0.82202,             0.89133,             0.56822,            0.027607,            0.015499,             0.01402,            0.005116,            0.005116,            0.005116
                  76,            0.028601,            0.017902,           0.0029406,              0.8524,              0.8417,             0.88411,             0.55624,            0.029675,             0.01643,            0.013607,             0.00505,             0.00505,             0.00505
                  77,            0.029453,            0.018099,           0.0039684,             0.87755,             0.80762,             0.87615,             0.55699,            0.028845,            0.016901,            0.013527,            0.004984,            0.004984,            0.004984
                  78,            0.028003,            0.017995,           0.0037041,             0.84704,             0.82802,             0.87539,             0.56091,            0.028655,            0.016914,            0.013061,            0.004918,            0.004918,            0.004918
                  79,            0.028335,            0.017831,           0.0030509,             0.89213,             0.81882,             0.88248,             0.56573,            0.028168,            0.015937,            0.012126,            0.004852,            0.004852,            0.004852
                  80,             0.02825,            0.016711,           0.0032431,             0.85066,             0.82288,             0.87665,             0.56424,            0.028545,            0.015296,            0.015193,            0.004786,            0.004786,            0.004786
                  81,             0.02762,            0.018359,           0.0032239,             0.84926,             0.81295,              0.8825,             0.55774,            0.028808,            0.015545,            0.015886,             0.00472,             0.00472,             0.00472
                  82,            0.027971,            0.017641,           0.0030568,             0.87291,             0.83229,             0.88778,             0.55047,            0.028853,            0.015936,            0.013149,            0.004654,            0.004654,            0.004654
                  83,            0.028546,            0.018842,           0.0030557,              0.8749,             0.81626,             0.87397,              0.5333,            0.029667,            0.016062,            0.014887,            0.004588,            0.004588,            0.004588
                  84,            0.028135,             0.01845,           0.0029999,              0.8644,             0.82249,             0.87739,             0.54901,            0.028879,            0.015717,            0.016234,            0.004522,            0.004522,            0.004522
                  85,            0.026424,            0.017075,           0.0028301,             0.80379,             0.84999,              0.8745,             0.55687,            0.028785,            0.015637,             0.01724,            0.004456,            0.004456,            0.004456
                  86,            0.027469,            0.017656,           0.0032341,             0.83044,             0.80009,             0.85133,             0.54097,            0.030003,             0.01686,            0.017705,             0.00439,             0.00439,             0.00439
                  87,            0.027716,            0.017375,           0.0032832,             0.82848,             0.82391,             0.86736,             0.55732,            0.028881,            0.016202,            0.014999,            0.004324,            0.004324,            0.004324
                  88,            0.026998,            0.017503,           0.0029311,             0.89035,             0.83191,             0.88971,             0.56321,            0.028706,            0.015793,            0.012394,            0.004258,            0.004258,            0.004258
                  89,            0.026642,            0.017367,           0.0030081,             0.86831,             0.86009,             0.90381,             0.57676,            0.028117,            0.015166,            0.012372,            0.004192,            0.004192,            0.004192
                  90,            0.026763,            0.017669,           0.0034664,             0.87372,             0.84915,             0.90654,             0.57438,            0.028065,            0.015525,             0.01201,            0.004126,            0.004126,            0.004126
                  91,            0.027386,            0.017155,           0.0030783,              0.8698,             0.84395,             0.89557,              0.5707,            0.028241,            0.015734,            0.011482,             0.00406,             0.00406,             0.00406
                  92,            0.026081,            0.016498,           0.0031577,             0.86563,               0.839,             0.88452,              0.5624,            0.029328,            0.015724,            0.013672,            0.003994,            0.003994,            0.003994
                  93,            0.026241,            0.016892,           0.0035104,             0.85748,              0.8257,             0.88422,             0.56078,             0.02842,            0.015605,            0.014587,            0.003928,            0.003928,            0.003928
                  94,            0.026237,            0.016344,           0.0023164,             0.87561,             0.82294,             0.88564,              0.5597,            0.029107,            0.015862,            0.013243,            0.003862,            0.003862,            0.003862
                  95,            0.026093,            0.016731,           0.0025681,             0.87005,             0.83032,             0.88443,             0.56505,            0.028697,            0.016038,            0.011512,            0.003796,            0.003796,            0.003796
                  96,            0.025695,            0.016931,           0.0030775,             0.85695,             0.82743,              0.8773,             0.56037,            0.028841,            0.015761,            0.013355,             0.00373,             0.00373,             0.00373
                  97,            0.025815,            0.016787,            0.002617,             0.85023,             0.82848,             0.87631,             0.55918,            0.028506,            0.016072,            0.015543,            0.003664,            0.003664,            0.003664
                  98,            0.025734,            0.016656,           0.0030013,             0.86017,             0.84153,              0.8909,             0.57978,            0.027545,            0.015711,            0.012925,            0.003598,            0.003598,            0.003598
                  99,            0.026035,            0.016937,           0.0027528,             0.86346,             0.84481,             0.89343,             0.57396,            0.027946,             0.01544,            0.012789,            0.003532,            0.003532,            0.003532
                 100,            0.025982,            0.016201,           0.0031029,             0.86434,             0.80233,             0.88632,             0.56631,            0.027859,            0.015693,            0.015946,            0.003466,            0.003466,            0.003466
                 101,            0.025307,            0.017127,           0.0027434,             0.85486,             0.81054,             0.87618,             0.57224,            0.027569,            0.015528,            0.016866,              0.0034,              0.0034,              0.0034
                 102,            0.025188,            0.016912,           0.0025223,             0.86336,             0.85383,             0.89736,             0.58203,            0.027664,            0.015243,            0.013506,            0.003334,            0.003334,            0.003334
                 103,            0.025349,            0.016253,           0.0027686,               0.873,             0.83653,             0.89164,             0.57822,            0.027843,            0.015472,            0.013928,            0.003268,            0.003268,            0.003268
                 104,            0.024929,            0.017075,           0.0028196,             0.87393,             0.81383,             0.88816,             0.57431,            0.027744,            0.015221,            0.011586,            0.003202,            0.003202,            0.003202
                 105,            0.025296,            0.016178,            0.002856,             0.87156,             0.81482,             0.88416,             0.56349,            0.028891,            0.015789,            0.013382,            0.003136,            0.003136,            0.003136
                 106,            0.024242,            0.016852,           0.0028309,             0.86466,             0.84266,               0.886,             0.57217,            0.028161,            0.015802,             0.01147,             0.00307,             0.00307,             0.00307
                 107,            0.024422,            0.017498,           0.0024477,             0.84872,             0.83364,              0.8842,              0.5772,            0.027852,            0.015482,            0.015792,            0.003004,            0.003004,            0.003004
                 108,            0.024302,             0.01561,           0.0021473,             0.86554,             0.80674,             0.87491,              0.5682,            0.027799,            0.015837,            0.017244,            0.002938,            0.002938,            0.002938
                 109,             0.02441,            0.016753,           0.0023015,             0.86021,             0.82552,             0.88393,             0.58205,            0.027288,            0.015266,            0.014963,            0.002872,            0.002872,            0.002872
                 110,            0.024593,            0.016077,            0.002524,             0.87498,             0.80275,             0.87306,             0.57137,            0.028077,            0.015782,            0.016894,            0.002806,            0.002806,            0.002806
                 111,            0.023954,             0.01663,           0.0027626,             0.87446,             0.80951,             0.88006,             0.57405,            0.028312,            0.015831,            0.014723,             0.00274,             0.00274,             0.00274
                 112,            0.024163,            0.016362,           0.0021362,             0.86066,             0.83444,             0.88362,             0.57629,            0.027662,            0.015746,            0.015527,            0.002674,            0.002674,            0.002674
                 113,            0.024412,            0.017007,           0.0024364,             0.87339,             0.82081,             0.88346,             0.57032,            0.028243,            0.015987,             0.01386,            0.002608,            0.002608,            0.002608
                 114,            0.023421,            0.015695,           0.0021739,             0.85901,             0.82435,             0.87761,             0.57247,            0.028033,            0.015888,            0.015231,            0.002542,            0.002542,            0.002542
                 115,            0.023911,            0.017147,           0.0021237,             0.86065,             0.83319,             0.88468,             0.57203,             0.02804,             0.01577,            0.015519,            0.002476,            0.002476,            0.002476
                 116,            0.023409,            0.016389,           0.0022746,             0.86221,             0.83311,             0.89045,             0.57758,            0.027804,            0.015404,            0.014686,             0.00241,             0.00241,             0.00241
                 117,            0.023199,            0.016312,           0.0021106,             0.85737,             0.81982,             0.88169,             0.57878,            0.027632,            0.015728,            0.016517,            0.002344,            0.002344,            0.002344
                 118,            0.023429,            0.015687,           0.0022062,             0.86379,             0.83773,             0.88876,             0.58246,            0.027546,            0.015683,            0.014994,            0.002278,            0.002278,            0.002278
                 119,            0.023486,             0.01705,           0.0022101,              0.8821,             0.82455,             0.89124,             0.57949,            0.027916,            0.015592,            0.014294,            0.002212,            0.002212,            0.002212
                 120,            0.023074,            0.016038,           0.0023694,             0.88167,             0.83979,             0.89557,             0.58056,            0.027658,            0.015607,             0.01495,            0.002146,            0.002146,            0.002146
                 121,            0.022829,            0.015568,           0.0020567,              0.8741,             0.84018,             0.89297,             0.58038,            0.027438,            0.015656,            0.014668,             0.00208,             0.00208,             0.00208
                 122,             0.02338,            0.015748,           0.0022255,             0.88072,             0.82855,             0.89107,             0.58101,            0.027483,            0.015562,            0.014672,            0.002014,            0.002014,            0.002014
                 123,            0.023418,            0.016541,           0.0024089,               0.882,             0.84517,             0.89359,             0.58204,            0.027509,            0.015615,            0.015448,            0.001948,            0.001948,            0.001948
                 124,            0.022615,            0.015996,           0.0023045,             0.88321,             0.81466,             0.88972,             0.58305,            0.027669,            0.015674,            0.016244,            0.001882,            0.001882,            0.001882
                 125,            0.023456,            0.016614,            0.002236,             0.85639,               0.833,             0.89333,             0.58121,            0.027512,            0.015508,              0.0156,            0.001816,            0.001816,            0.001816
                 126,             0.02273,              0.0159,            0.001979,             0.86128,             0.81926,             0.89057,             0.58084,            0.027781,            0.015685,            0.015803,             0.00175,             0.00175,             0.00175
                 127,            0.022685,            0.015488,           0.0018348,             0.83907,             0.84271,             0.88892,             0.58342,            0.027499,            0.015867,            0.014786,            0.001684,            0.001684,            0.001684
                 128,            0.022014,            0.015273,           0.0020907,             0.89072,             0.81094,             0.88835,               0.586,            0.027358,            0.015912,             0.01431,            0.001618,            0.001618,            0.001618
                 129,            0.022278,            0.015763,           0.0017962,             0.88139,             0.81277,             0.88507,              0.5818,            0.027698,            0.016019,            0.015681,            0.001552,            0.001552,            0.001552
                 130,            0.022354,            0.016522,           0.0020001,              0.8792,             0.82123,             0.88751,             0.57808,            0.027974,            0.016085,            0.015538,            0.001486,            0.001486,            0.001486
                 131,            0.022623,            0.016287,           0.0020389,             0.85436,             0.84345,             0.88812,             0.58094,            0.027588,            0.015841,            0.016024,             0.00142,             0.00142,             0.00142
                 132,            0.021956,            0.015497,           0.0018482,             0.87846,             0.81358,              0.8881,             0.58333,            0.027333,            0.015643,            0.016245,            0.001354,            0.001354,            0.001354
                 133,            0.021833,            0.015813,           0.0017746,             0.85862,             0.84198,             0.88808,             0.58372,            0.027341,            0.015576,            0.015939,            0.001288,            0.001288,            0.001288
                 134,            0.022205,            0.014892,           0.0020744,             0.84633,             0.85997,             0.89036,             0.58315,            0.027514,            0.015644,            0.015574,            0.001222,            0.001222,            0.001222
                 135,            0.021814,            0.015705,           0.0020921,             0.87565,             0.84231,             0.89236,             0.58173,            0.027199,            0.015705,             0.01322,            0.001156,            0.001156,            0.001156
                 136,              0.0217,            0.015325,           0.0015835,             0.84812,             0.86645,             0.89054,             0.58177,            0.027301,            0.015675,            0.014821,             0.00109,             0.00109,             0.00109
                 137,            0.021735,            0.014659,           0.0019306,             0.86348,             0.85044,             0.89237,             0.58265,            0.027582,            0.015646,            0.014043,            0.001024,            0.001024,            0.001024
                 138,            0.021437,            0.015402,           0.0020052,             0.87148,             0.84315,             0.89509,             0.58639,            0.027306,            0.015695,            0.013286,            0.000958,            0.000958,            0.000958
                 139,            0.022076,            0.015497,           0.0018138,             0.87574,             0.84239,             0.89043,             0.58129,            0.027568,             0.01582,            0.014252,            0.000892,            0.000892,            0.000892
                 140,             0.02189,            0.016302,           0.0015714,             0.85336,             0.84618,             0.88798,             0.58251,            0.027407,            0.015967,            0.015473,            0.000826,            0.000826,            0.000826
                 141,            0.021906,            0.015683,           0.0017834,             0.87286,             0.83662,             0.88817,             0.58213,             0.02741,            0.015919,            0.015937,             0.00076,             0.00076,             0.00076
                 142,            0.021879,            0.015512,           0.0015847,             0.87026,             0.83648,             0.88478,             0.58328,            0.027229,            0.015935,            0.016645,            0.000694,            0.000694,            0.000694
                 143,            0.021339,            0.015464,           0.0016609,             0.86932,              0.8375,              0.8852,             0.58285,            0.027404,            0.015827,            0.015742,            0.000628,            0.000628,            0.000628
                 144,            0.021217,            0.014999,           0.0018617,             0.87884,             0.83499,             0.88698,             0.58178,            0.027195,            0.015824,            0.013452,            0.000562,            0.000562,            0.000562
                 145,            0.021771,            0.015866,           0.0016407,             0.87853,             0.83409,             0.88717,             0.57943,             0.02726,            0.015759,            0.012673,            0.000496,            0.000496,            0.000496
                 146,             0.02151,            0.014651,           0.0016344,              0.8731,              0.8345,             0.88716,             0.58094,            0.027293,            0.015849,            0.012877,             0.00043,             0.00043,             0.00043
                 147,             0.02136,            0.016004,           0.0016982,             0.88225,             0.83202,             0.88841,             0.58393,            0.027211,            0.015919,             0.01286,            0.000364,            0.000364,            0.000364
                 148,            0.020499,            0.014735,           0.0015325,             0.87308,             0.84634,             0.88893,             0.58397,             0.02716,            0.015939,              0.0128,            0.000298,            0.000298,            0.000298
                 149,            0.020841,             0.01547,           0.0016196,             0.87833,             0.84117,             0.88982,             0.58578,            0.027033,            0.015907,            0.012496,            0.000232,            0.000232,            0.000232
